seller_id,last_login,device,failed_logins,ip_country
S106076,2024-11-25,Tablet,0,Australia
S106077,2022-06-23,Desktop,8,Australia
S106078,2023-10-19,Desktop,0,USA
S106079,2023-08-29,Tablet,1,Germany
S106080,2025-11-10,Desktop,7,India
S106081,2025-04-20,Tablet,1,USA
S106082,2026-01-30,Tablet,3,Singapore
S106083,2024-03-18,Tablet,3,UK
S106084,2024-11-17,Desktop,7,Australia
S106085,2023-02-23,Mobile,5,Australia
S106086,2024-01-02,Mobile,4,Germany
S106087,2024-08-26,Tablet,7,Australia
S106088,2026-01-28,Mobile,2,USA
S106089,2023-02-15,Desktop,3,Canada
S106090,2025-07-04,Desktop,5,India
S106091,2022-02-17,Desktop,7,Australia
S106092,2025-11-04,Tablet,3,Australia
S106093,2024-12-27,Tablet,4,Canada
S106094,2022-10-15,Desktop,3,Germany
S106095,2023-05-06,Tablet,3,USA
S106096,2025-01-06,Desktop,1,Germany
S106097,2024-12-22,Mobile,6,Canada
S106098,2025-05-09,Tablet,2,Australia
S106099,2024-01-21,Tablet,7,India
S106100,2025-07-20,Desktop,5,UK
S106101,2024-01-30,Tablet,8,UK
S106102,2022-06-14,Desktop,7,USA
S106103,2024-06-13,Tablet,5,UK
S106104,2025-07-04,Mobile,4,Australia
S106105,2025-12-24,Tablet,6,UK
S106106,2024-09-01,Tablet,1,Germany
S106107,2026-04-30,Tablet,2,India
S106108,2025-09-16,Mobile,4,USA
S106109,2024-05-19,Desktop,0,UK
S106110,2024-12-13,Tablet,0,India
S106111,2025-06-02,Tablet,0,Australia
S106112,2022-08-26,Tablet,3,Canada
S106113,2024-04-26,Desktop,0,India
S106114,2024-04-14,Mobile,1,Australia
S106115,2026-03-27,Desktop,4,Germany
S106116,2025-07-06,Tablet,5,USA
S106117,2025-09-28,Mobile,2,Singapore
S106118,2023-07-13,Tablet,2,Canada
S106119,2023-12-17,Desktop,1,India
S106120,2024-10-05,Tablet,1,India
S106121,2025-08-06,Tablet,1,USA
S106122,2023-04-16,Mobile,1,Germany
S106123,2023-03-27,Mobile,0,Germany
S106124,2024-03-15,Desktop,7,Germany
S106125,2026-06-15,Desktop,8,USA
S106126,2022-08-25,Mobile,5,Australia
S106127,2025-05-29,Tablet,0,UK
S106128,2025-06-23,Tablet,8,USA
S106129,2025-06-20,Mobile,4,UK
S106130,2023-08-01,Desktop,6,Singapore
S106131,2023-05-09,Desktop,3,Singapore
S106132,2023-01-13,Mobile,7,Singapore
S106133,2024-02-11,Mobile,8,Australia
S106134,2025-05-31,Tablet,4,UK
S106135,2023-11-16,Tablet,1,Germany
S106136,2025-10-25,Tablet,6,Singapore
S106137,2023-02-21,Tablet,7,Germany
S106138,2023-05-03,Desktop,8,Singapore
S106139,2024-07-07,Mobile,2,USA
S106140,2026-07-07,Tablet,0,India
S106141,2025-05-25,Tablet,6,UK
S106142,2024-05-13,Tablet,1,Singapore
S106143,2026-07-07,Desktop,5,Singapore
S106144,2024-01-30,Mobile,0,USA
S106145,2022-05-18,Mobile,1,Germany
S106146,2025-12-19,Mobile,2,Australia
S106147,2023-12-18,Tablet,8,UK
S106148,2023-03-16,Tablet,8,Australia
S106149,2024-06-25,Tablet,4,UK
S106150,2024-02-09,Tablet,7,Australia
S106151,2025-12-13,Tablet,0,Australia
S106152,2024-06-30,Mobile,5,USA
S106153,2023-03-12,Desktop,1,India
S106154,2023-11-27,Mobile,1,Singapore
S106155,2026-07-19,Mobile,4,Australia
S106156,2022-04-18,Desktop,3,India
S106157,2025-01-13,Desktop,2,India
S106158,2023-02-01,Mobile,2,Canada
S106159,2024-10-16,Desktop,5,Germany
S106160,2024-04-30,Desktop,1,Singapore
S106161,2025-08-14,Desktop,6,India
S106162,2025-02-09,Tablet,7,Australia
S106163,2022-03-19,Tablet,5,Germany
S106164,2022-07-29,Tablet,2,Canada
S106165,2023-10-03,Mobile,4,Singapore
S106166,2026-07-18,Mobile,0,Canada
S106167,2022-03-02,Desktop,5,India
S106168,2023-09-18,Mobile,4,USA
S106169,2023-05-31,Desktop,6,India
S106170,2022-04-21,Mobile,8,Singapore
S106171,2022-03-09,Desktop,0,India
S106172,2025-07-22,Desktop,1,UK
S106173,2023-05-20,Desktop,4,Australia
S106174,2025-02-15,Tablet,3,UK
S106175,2022-07-11,Desktop,3,Canada
S106176,2022-10-16,Tablet,2,Canada
S106177,2022-11-22,Tablet,1,Germany
S106178,2025-11-25,Tablet,3,Australia
S106179,2024-01-11,Tablet,7,Australia
S106180,2023-12-11,Tablet,7,Singapore
S106181,2024-04-09,Desktop,2,UK
S106182,2023-01-13,Tablet,2,USA
S106183,2022-03-09,Desktop,2,UK
S106184,2025-10-31,Tablet,7,Germany
S106185,2023-09-01,Desktop,2,Germany
S106186,2023-03-03,Desktop,3,India
S106187,2022-12-21,Desktop,8,Canada
S106188,2024-09-06,Desktop,3,Germany
S106189,2026-07-05,Mobile,8,India
S106190,2025-08-03,Mobile,1,Singapore
S106191,2024-07-29,Desktop,5,Australia
S106192,2026-01-04,Mobile,0,UK
S106193,2022-07-17,Tablet,5,Germany
S106194,2024-02-11,Tablet,1,Australia
S106195,2022-06-22,Desktop,3,Singapore
S106196,2022-10-24,Tablet,5,UK
S106197,2025-08-11,Tablet,7,USA
S106198,2025-03-01,Desktop,7,India
S106199,2023-03-27,Tablet,5,USA
S106200,2025-06-22,Tablet,1,Australia
S106201,2023-10-13,Tablet,1,Australia
S106202,2026-07-02,Mobile,8,Canada
S106203,2025-12-18,Tablet,7,Singapore
S106204,2024-05-17,Mobile,8,Australia
S106205,2022-10-08,Mobile,8,UK
S106206,2022-01-06,Desktop,3,Germany
S106207,2022-08-04,Mobile,4,Germany
S106208,2026-02-15,Desktop,3,India
S106209,2024-04-04,Tablet,7,UK
S106210,2022-11-23,Tablet,6,Singapore
S106211,2025-08-12,Tablet,6,UK
S106212,2025-11-22,Desktop,4,USA
S106213,2023-07-14,Tablet,2,USA
S106214,2022-09-14,Tablet,8,India
S106215,2024-01-12,Mobile,2,USA
S106216,2022-12-20,Mobile,3,Singapore
S106217,2023-09-05,Desktop,7,Singapore
S106218,2026-01-25,Tablet,7,Canada
S106219,2023-06-22,Tablet,8,Australia
S106220,2024-03-28,Tablet,0,Canada
S106221,2023-10-22,Mobile,4,UK
S106222,2025-04-24,Mobile,5,UK
S106223,2023-11-28,Desktop,0,Singapore
S106224,2024-06-27,Mobile,2,Singapore
S106225,2024-08-10,Mobile,5,Canada
S106226,2022-01-18,Tablet,1,Canada
S106227,2025-10-03,Desktop,1,UK
S106228,2025-02-14,Desktop,1,UK
S106229,2023-07-25,Tablet,5,India
S106230,2022-06-30,Mobile,0,Australia
S106231,2023-09-05,Tablet,3,Singapore
S106232,2023-12-08,Mobile,3,Canada
S106233,2025-12-11,Desktop,7,Australia
S106234,2023-10-28,Mobile,1,Germany
S106235,2022-10-18,Tablet,4,Singapore
S106236,2024-03-09,Tablet,8,Canada
S106237,2022-07-20,Mobile,5,UK
S106238,2026-02-20,Tablet,2,USA
S106239,2025-03-26,Desktop,5,India
S106240,2022-02-04,Mobile,5,USA
S106241,2024-08-19,Mobile,7,India
S106242,2022-07-31,Mobile,6,Canada
S106243,2023-02-12,Tablet,1,UK
S106244,2026-01-22,Desktop,4,Australia
S106245,2025-02-18,Tablet,8,UK
S106246,2025-05-19,Desktop,3,Canada
S106247,2025-08-13,Mobile,6,Australia
S106248,2023-12-31,Mobile,5,Germany
S106249,2025-12-25,Mobile,7,India
S106250,2024-05-22,Mobile,2,Australia
S106251,2025-12-22,Tablet,2,Singapore
S106252,2026-02-07,Desktop,0,India
S106253,2022-12-28,Desktop,3,USA
S106254,2026-03-12,Mobile,3,Germany
S106255,2024-04-28,Mobile,0,Singapore
S106256,2023-09-12,Tablet,4,Australia
S106257,2025-03-31,Desktop,6,Canada
S106258,2026-01-11,Desktop,4,Singapore
S106259,2024-11-17,Tablet,0,UK
S106260,2022-06-07,Desktop,6,Germany
S106261,2023-04-05,Desktop,0,Canada
S106262,2025-07-30,Tablet,0,India
S106263,2025-05-10,Tablet,3,USA
S106264,2025-10-14,Desktop,8,India
S106265,2026-05-13,Tablet,8,India
S106266,2023-11-01,Tablet,8,USA
S106267,2023-12-16,Mobile,8,India
S106268,2023-05-03,Desktop,5,India
S106269,2024-11-28,Desktop,6,Australia
S106270,2025-09-29,Desktop,3,UK
S106271,2024-09-13,Tablet,5,Singapore
S106272,2025-02-27,Mobile,7,USA
S106273,2023-09-30,Desktop,1,Australia
S106274,2024-04-23,Mobile,5,Germany
S106275,2023-06-24,Desktop,3,Germany
S106276,2024-05-02,Desktop,7,UK
S106277,2024-08-23,Desktop,4,UK
S106278,2025-01-14,Desktop,4,Canada
S106279,2026-01-26,Tablet,8,Germany
S106280,2024-07-22,Desktop,5,Australia
S106281,2024-01-11,Desktop,5,UK
S106282,2025-02-05,Mobile,8,India
S106283,2022-10-29,Desktop,6,UK
S106284,2023-07-28,Desktop,0,Singapore
S106285,2024-07-26,Tablet,8,India
S106286,2026-07-25,Tablet,4,UK
S106287,2024-08-08,Mobile,0,USA
S106288,2023-01-30,Desktop,0,Australia
S106289,2025-04-06,Desktop,8,Singapore
S106290,2023-11-10,Mobile,6,India
S106291,2023-05-16,Tablet,6,Canada
S106292,2024-11-01,Mobile,1,Singapore
S106293,2025-05-27,Mobile,3,Germany
S106294,2026-01-21,Mobile,7,Germany
S106295,2024-09-28,Desktop,2,Canada
S106296,2025-10-02,Mobile,7,USA
S106297,2022-12-24,Desktop,5,Canada
S106298,2022-08-30,Mobile,7,India
S106299,2024-11-06,Mobile,0,USA
S106300,2024-09-23,Desktop,6,USA
S106301,2023-01-11,Mobile,4,Singapore
S106302,2025-05-31,Desktop,4,UK
S106303,2025-12-07,Desktop,8,USA
S106304,2023-09-27,Tablet,3,Germany
S106305,2022-01-09,Mobile,2,Germany
S106306,2025-02-05,Tablet,3,USA
S106307,2024-06-30,Tablet,1,Australia
S106308,2023-02-19,Mobile,5,Singapore
S106309,2022-03-09,Desktop,2,Germany
S106310,2022-09-26,Desktop,3,Australia
S106311,2024-09-14,Desktop,1,Germany
S106312,2023-05-28,Tablet,3,Australia
S106313,2022-02-24,Desktop,0,Singapore
S106314,2025-06-03,Desktop,7,Singapore
S106315,2026-06-01,Mobile,1,Germany
S106316,2025-03-06,Desktop,5,India
S106317,2023-03-31,Desktop,6,Canada
S106318,2023-11-16,Mobile,5,Australia
S106319,2022-04-30,Tablet,4,Canada
S106320,2025-11-22,Mobile,6,Australia
S106321,2025-05-29,Tablet,0,India
S106322,2022-12-05,Desktop,3,Singapore
S106323,2025-12-01,Desktop,2,Germany
S106324,2022-05-11,Desktop,8,USA
S106325,2026-06-20,Tablet,8,UK
S106326,2022-11-01,Desktop,5,Canada
S106327,2024-07-21,Desktop,4,Australia
S106328,2024-01-30,Mobile,3,India
S106329,2023-02-03,Mobile,1,Singapore
S106330,2024-08-27,Mobile,4,UK
S106331,2022-03-29,Tablet,1,Germany
S106332,2026-06-09,Tablet,5,Australia
S106333,2023-06-17,Tablet,0,Australia
S106334,2025-03-03,Tablet,2,USA
S106335,2025-06-14,Desktop,2,India
S106336,2022-03-14,Tablet,0,Australia
S106337,2024-01-24,Desktop,6,Germany
S106338,2023-06-08,Tablet,7,Germany
S106339,2022-12-26,Tablet,7,Singapore
S106340,2022-03-31,Mobile,0,UK
S106341,2026-07-06,Mobile,8,Australia
S106342,2023-11-15,Mobile,2,Australia
S106343,2026-05-26,Desktop,3,India
S106344,2024-11-29,Tablet,2,UK
S106345,2025-04-06,Tablet,0,UK
S106346,2025-01-29,Tablet,7,USA
S106347,2023-11-02,Tablet,7,Canada
S106348,2023-01-01,Mobile,6,Singapore
S106349,2024-10-18,Mobile,2,USA
S106350,2022-09-21,Tablet,5,Singapore
S106351,2026-01-04,Mobile,4,Germany
S106352,2023-06-04,Mobile,4,Canada
S106353,2022-02-01,Tablet,7,Canada
S106354,2023-07-05,Desktop,5,Singapore
S106355,2025-02-26,Desktop,4,Germany
S106356,2024-12-28,Desktop,5,India
S106357,2025-04-23,Tablet,1,Australia
S106358,2023-04-30,Tablet,8,Singapore
S106359,2024-03-23,Mobile,4,Germany
S106360,2026-01-24,Tablet,1,Singapore
S106361,2024-05-15,Mobile,3,Singapore
S106362,2024-12-26,Desktop,8,UK
S106363,2025-05-20,Desktop,4,India
S106364,2025-04-30,Mobile,5,Singapore
S106365,2024-06-20,Desktop,6,Canada
S106366,2024-10-12,Desktop,8,India
S106367,2026-04-16,Desktop,8,Germany
S106368,2022-01-04,Tablet,7,India
S106369,2023-03-14,Tablet,8,UK
S106370,2025-12-17,Desktop,0,UK
S106371,2024-07-11,Tablet,7,USA
S106372,2022-11-30,Tablet,7,UK
S106373,2025-11-15,Tablet,7,Canada
S106374,2024-03-19,Desktop,2,UK
S106375,2023-10-06,Tablet,5,Australia
S106376,2025-01-30,Desktop,8,UK
S106377,2024-06-02,Mobile,1,Canada
S106378,2022-06-02,Desktop,3,Canada
S106379,2022-10-31,Mobile,4,USA
S106380,2024-03-19,Tablet,6,India
S106381,2023-06-26,Desktop,3,Australia
S106382,2025-06-20,Tablet,1,UK
S106383,2023-05-21,Mobile,8,India
S106384,2025-03-16,Mobile,4,UK
S106385,2025-12-07,Desktop,5,Germany
S106386,2023-11-06,Tablet,8,UK
S106387,2023-04-09,Tablet,8,Australia
S106388,2023-08-04,Desktop,0,UK
S106389,2023-11-01,Mobile,0,Canada
S106390,2026-07-15,Mobile,6,Singapore
S106391,2024-09-28,Mobile,5,Canada
S106392,2025-06-15,Tablet,0,USA
S106393,2024-08-06,Desktop,2,UK
S106394,2025-08-02,Mobile,6,USA
S106395,2022-11-15,Tablet,5,Canada
S106396,2025-08-24,Desktop,6,Australia
S106397,2026-07-08,Tablet,3,UK
S106398,2025-06-28,Mobile,1,UK
S106399,2023-11-07,Tablet,1,USA
S106400,2023-07-07,Mobile,1,Canada
S106401,2022-01-08,Mobile,6,India
S106402,2026-07-19,Mobile,7,Canada
S106403,2024-05-03,Tablet,0,India
S106404,2022-02-09,Desktop,5,USA
S106405,2026-05-13,Desktop,2,Germany
S106406,2024-04-16,Mobile,7,Canada
S106407,2024-11-09,Mobile,4,Canada
S106408,2022-11-04,Mobile,6,UK
S106409,2025-07-03,Tablet,6,UK
S106410,2023-11-27,Mobile,0,India
S106411,2022-05-23,Mobile,5,Canada
S106412,2022-08-07,Mobile,5,Germany
S106413,2026-07-05,Desktop,0,Germany
S106414,2025-04-24,Desktop,6,Germany
S106415,2025-06-29,Tablet,6,Australia
S106416,2025-05-10,Mobile,7,Australia
S106417,2024-10-28,Desktop,5,India
S106418,2023-01-26,Desktop,4,Canada
S106419,2026-06-13,Desktop,6,Australia
S106420,2025-01-05,Mobile,3,Canada
S106421,2025-01-10,Desktop,8,India
S106422,2024-11-19,Desktop,1,UK
S106423,2022-09-02,Mobile,8,Canada
S106424,2025-08-09,Mobile,8,Canada
S106425,2023-04-07,Mobile,6,USA
S106426,2026-03-18,Mobile,7,USA
S106427,2025-11-16,Desktop,5,USA
S106428,2022-07-12,Mobile,2,India
S106429,2026-01-19,Tablet,3,India
S106430,2022-05-20,Desktop,7,Germany
S106431,2022-04-16,Desktop,3,Canada
S106432,2022-06-21,Desktop,1,USA
S106433,2023-06-03,Tablet,2,Singapore
S106434,2026-01-16,Mobile,8,Australia
S106435,2023-06-05,Mobile,0,USA
S106436,2025-12-03,Tablet,3,Canada
S106437,2026-06-30,Desktop,4,UK
S106438,2022-12-01,Tablet,2,USA
S106439,2026-07-14,Mobile,8,Singapore
S106440,2024-06-03,Tablet,0,Australia
S106441,2025-08-11,Tablet,0,UK
S106442,2026-01-07,Mobile,5,UK
S106443,2025-12-17,Desktop,7,Australia
S106444,2025-07-01,Tablet,4,Canada
S106445,2025-09-25,Tablet,6,Canada
S106446,2026-06-28,Tablet,3,India
S106447,2023-10-17,Mobile,8,Canada
S106448,2022-11-11,Desktop,6,Singapore
S106449,2024-11-24,Desktop,8,India
S106450,2025-09-23,Mobile,6,Australia
S106451,2023-10-27,Tablet,1,India
S106452,2022-05-13,Mobile,7,Canada
S106453,2022-12-13,Tablet,2,USA
S106454,2026-05-13,Tablet,7,USA
S106455,2024-08-15,Desktop,6,Germany
S106456,2023-08-19,Desktop,6,Germany
S106457,2023-10-25,Desktop,2,Singapore
S106458,2022-09-26,Mobile,0,Germany
S106459,2024-05-07,Tablet,4,UK
S106460,2024-01-25,Mobile,3,Australia
S106461,2023-06-11,Mobile,4,USA
S106462,2022-07-12,Desktop,6,Germany
S106463,2022-09-11,Mobile,0,India
S106464,2024-10-23,Tablet,3,Singapore
S106465,2024-02-21,Mobile,6,Singapore
S106466,2024-02-29,Tablet,0,Australia
S106467,2025-04-29,Mobile,8,USA
S106468,2026-01-18,Tablet,0,Singapore
S106469,2022-07-14,Mobile,7,Singapore
S106470,2022-01-22,Mobile,8,Canada
S106471,2023-05-10,Tablet,0,USA
S106472,2022-10-01,Desktop,3,Germany
S106473,2023-06-07,Tablet,3,UK
S106474,2026-06-22,Desktop,4,Canada
S106475,2022-10-10,Tablet,4,Germany
S106476,2026-04-02,Mobile,7,Canada
S106477,2024-10-11,Desktop,2,Canada
S106478,2024-08-01,Mobile,4,India
S106479,2025-02-18,Desktop,5,USA
S106480,2024-01-09,Tablet,4,USA
S106481,2026-07-11,Tablet,5,Canada
S106482,2024-08-06,Desktop,8,India
S106483,2022-03-01,Tablet,2,Canada
S106484,2024-08-17,Desktop,2,Canada
S106485,2025-11-23,Tablet,0,Canada
S106486,2026-02-05,Mobile,5,UK
S106487,2022-06-19,Mobile,2,USA
S106488,2024-01-07,Desktop,7,Australia
S106489,2022-02-05,Tablet,4,Singapore
S106490,2023-09-26,Mobile,2,UK
S106491,2026-06-07,Desktop,2,Canada
S106492,2023-08-20,Tablet,8,Germany
S106493,2026-03-05,Tablet,3,Australia
S106494,2025-04-21,Tablet,4,Australia
S106495,2024-10-12,Mobile,3,Canada
S106496,2022-11-08,Mobile,5,USA
S106497,2023-12-06,Desktop,7,India
S106498,2026-07-08,Mobile,7,Canada
S106499,2022-12-28,Tablet,8,Singapore
S106500,2022-08-06,Tablet,2,Australia
S106501,2023-01-13,Desktop,5,UK
S106502,2022-10-14,Tablet,7,USA
S106503,2024-05-03,Desktop,1,Canada
S106504,2023-11-05,Mobile,1,UK
S106505,2026-01-04,Tablet,5,Canada
S106506,2022-09-11,Tablet,4,Australia
S106507,2022-01-25,Tablet,5,USA
S106508,2025-10-04,Mobile,0,UK
S106509,2023-12-17,Tablet,8,UK
S106510,2025-04-23,Desktop,8,Germany
S106511,2026-04-22,Desktop,6,India
S106512,2026-05-12,Mobile,3,India
S106513,2023-08-20,Mobile,5,Canada
S106514,2023-05-14,Tablet,0,UK
S106515,2025-12-17,Tablet,8,Germany
S106516,2024-05-16,Tablet,2,Germany
S106517,2022-05-20,Mobile,7,Australia
S106518,2025-02-19,Mobile,0,USA
S106519,2024-12-28,Desktop,7,Germany
S106520,2023-12-16,Tablet,4,USA
S106521,2023-05-04,Tablet,7,Germany
S106522,2026-07-21,Mobile,3,Germany
S106523,2024-05-23,Desktop,4,Australia
S106524,2024-05-24,Tablet,2,Singapore
S106525,2023-03-22,Desktop,5,India
S106526,2023-07-28,Desktop,4,Australia
S106527,2022-11-30,Tablet,4,Australia
S106528,2025-01-16,Desktop,5,India
S106529,2025-01-02,Desktop,5,Canada
S106530,2025-04-29,Mobile,4,UK
S106531,2025-04-01,Mobile,2,Canada
S106532,2026-05-25,Desktop,4,Canada
S106533,2024-10-04,Mobile,5,Canada
S106534,2023-10-08,Desktop,1,Singapore
S106535,2023-07-20,Desktop,3,UK
S106536,2022-02-01,Desktop,6,India
S106537,2025-01-26,Desktop,6,Germany
S106538,2024-01-03,Tablet,6,Canada
S106539,2026-01-12,Desktop,7,UK
S106540,2025-11-22,Desktop,0,Germany
S106541,2022-12-18,Tablet,5,Germany
S106542,2023-08-12,Mobile,5,Canada
S106543,2023-10-20,Tablet,0,UK
S106544,2023-03-06,Desktop,5,Singapore
S106545,2026-06-20,Desktop,6,India
S106546,2022-09-19,Desktop,3,Singapore
S106547,2023-10-09,Desktop,3,Singapore
S106548,2024-05-12,Desktop,3,Australia
S106549,2022-04-11,Mobile,7,UK
S106550,2023-03-30,Tablet,5,Australia
S106551,2023-06-07,Mobile,2,India
S106552,2023-03-04,Desktop,1,Australia
S106553,2025-04-25,Desktop,1,Germany
S106554,2024-03-28,Mobile,6,Canada
S106555,2024-02-01,Mobile,6,UK
S106556,2025-03-22,Mobile,1,Australia
S106557,2022-02-03,Tablet,2,UK
S106558,2022-09-11,Tablet,0,UK
S106559,2024-02-13,Desktop,2,UK
S106560,2023-08-09,Tablet,2,Canada
S106561,2023-05-18,Desktop,5,Canada
S106562,2023-07-21,Mobile,5,India
S106563,2026-03-26,Desktop,1,India
S106564,2026-01-19,Tablet,8,UK
S106565,2024-01-26,Mobile,3,USA
S106566,2025-03-28,Mobile,2,Singapore
S106567,2026-04-29,Mobile,1,Australia
S106568,2022-03-25,Tablet,8,Australia
S106569,2026-05-07,Tablet,6,Germany
S106570,2026-05-14,Desktop,2,India
S106571,2022-09-26,Tablet,0,Canada
S106572,2024-03-26,Mobile,6,Singapore
S106573,2023-03-17,Desktop,3,Australia
S106574,2022-02-10,Tablet,4,Australia
S106575,2025-03-30,Tablet,4,India
S106576,2025-08-21,Tablet,7,Canada
S106577,2024-10-09,Mobile,4,Germany
S106578,2025-11-05,Mobile,0,Canada
S106579,2024-04-28,Desktop,3,Australia
S106580,2022-09-03,Mobile,8,Singapore
S106581,2022-05-27,Tablet,3,USA
S106582,2026-04-09,Mobile,6,Canada
S106583,2025-06-25,Mobile,5,Singapore
S106584,2024-03-02,Tablet,4,Canada
S106585,2025-07-11,Tablet,7,India
S106586,2022-09-30,Desktop,8,Singapore
S106587,2024-06-01,Tablet,5,USA
S106588,2024-08-07,Desktop,2,Singapore
S106589,2022-05-13,Tablet,4,UK
S106590,2026-04-07,Tablet,6,USA
S106591,2025-03-04,Mobile,5,UK
S106592,2023-01-18,Tablet,8,Australia
S106593,2024-02-09,Mobile,8,Germany
S106594,2024-05-23,Mobile,6,Canada
S106595,2024-07-02,Tablet,7,UK
S106596,2025-03-08,Mobile,5,UK
S106597,2025-12-28,Mobile,6,Australia
S106598,2024-01-05,Mobile,8,India
S106599,2023-11-05,Desktop,6,India
S106600,2023-03-12,Desktop,4,Australia
S106601,2026-05-13,Tablet,3,Singapore
S106602,2026-07-24,Tablet,8,UK
S106603,2023-05-15,Mobile,0,India
S106604,2025-10-15,Mobile,4,UK
S106605,2025-05-03,Mobile,3,UK
S106606,2022-09-05,Mobile,4,Germany
S106607,2022-04-02,Tablet,7,Germany
S106608,2025-12-13,Mobile,3,Singapore
S106609,2022-04-03,Desktop,5,India
S106610,2023-01-29,Mobile,8,Germany
S106611,2025-07-24,Mobile,1,Canada
S106612,2023-06-04,Desktop,0,Australia
S106613,2022-06-15,Mobile,7,Canada
S106614,2023-03-18,Desktop,2,Canada
S106615,2025-12-14,Tablet,8,India
S106616,2022-07-15,Tablet,8,USA
S106617,2024-05-19,Tablet,3,UK
S106618,2023-02-11,Mobile,3,Canada
S106619,2023-05-11,Mobile,5,Singapore
S106620,2025-01-02,Tablet,8,Singapore
S106621,2022-04-07,Mobile,3,Germany
S106622,2023-04-06,Mobile,7,Canada
S106623,2022-06-30,Tablet,1,Singapore
S106624,2022-07-26,Desktop,0,India
S106625,2026-06-19,Tablet,5,Australia
S106626,2025-08-14,Tablet,4,Australia
S106627,2024-11-25,Tablet,4,Germany
S106628,2024-07-27,Tablet,6,USA
S106629,2026-04-03,Tablet,6,Canada
S106630,2022-02-06,Mobile,8,UK
S106631,2024-12-15,Mobile,8,Singapore
S106632,2024-03-24,Desktop,8,Australia
S106633,2025-10-26,Tablet,1,UK
S106634,2026-04-09,Mobile,6,USA
S106635,2025-12-16,Desktop,3,USA
S106636,2026-04-01,Mobile,8,Singapore
S106637,2025-10-03,Tablet,4,Germany
S106638,2026-07-04,Mobile,0,Germany
S106639,2025-03-12,Tablet,8,Australia
S106640,2026-04-28,Tablet,3,Germany
S106641,2026-05-09,Mobile,5,Canada
S106642,2024-08-20,Tablet,4,Germany
S106643,2024-11-02,Desktop,3,Singapore
S106644,2023-05-06,Mobile,8,Singapore
S106645,2025-10-13,Desktop,8,UK
S106646,2022-01-19,Desktop,0,Singapore
S106647,2022-04-28,Mobile,2,UK
S106648,2024-08-23,Mobile,1,UK
S106649,2022-08-19,Tablet,1,India
S106650,2024-08-29,Tablet,2,Singapore
S106651,2023-03-03,Tablet,4,India
S106652,2024-05-10,Desktop,1,Australia
S106653,2025-05-16,Desktop,3,UK
S106654,2025-03-20,Mobile,1,Germany
S106655,2022-05-25,Mobile,3,Singapore
S106656,2024-04-17,Desktop,8,UK
S106657,2025-03-02,Desktop,5,USA
S106658,2022-11-14,Desktop,0,UK
S106659,2026-03-14,Desktop,7,Canada
S106660,2025-07-15,Mobile,3,USA
S106661,2022-02-08,Tablet,6,Germany
S106662,2022-03-23,Tablet,0,UK
S106663,2022-05-02,Desktop,5,USA
S106664,2025-09-06,Tablet,7,India
S106665,2025-08-31,Mobile,7,Canada
S106666,2026-04-02,Mobile,8,Singapore
S106667,2024-07-18,Mobile,3,USA
S106668,2023-07-04,Mobile,7,Australia
S106669,2024-09-26,Tablet,0,UK
S106670,2026-01-18,Mobile,8,India
S106671,2025-06-14,Tablet,8,USA
S106672,2025-09-20,Mobile,8,Australia
S106673,2025-02-26,Desktop,0,Australia
S106674,2025-11-04,Tablet,7,USA
S106675,2022-02-09,Mobile,7,Germany
S106676,2023-06-09,Mobile,4,UK
S106677,2026-05-16,Tablet,0,Australia
S106678,2023-02-19,Desktop,5,UK
S106679,2026-01-08,Mobile,3,Germany
S106680,2023-03-18,Desktop,7,Singapore
S106681,2023-06-21,Mobile,4,Germany
S106682,2022-09-05,Desktop,0,India
S106683,2023-03-05,Desktop,0,Canada
S106684,2023-05-29,Mobile,6,Germany
S106685,2024-12-23,Tablet,5,India
S106686,2022-04-08,Desktop,8,Canada
S106687,2022-03-17,Desktop,3,Singapore
S106688,2023-06-08,Mobile,4,Singapore
S106689,2025-06-25,Desktop,6,UK
S106690,2022-11-19,Mobile,6,Australia
S106691,2024-08-16,Desktop,6,India
S106692,2022-06-19,Desktop,5,Singapore
S106693,2024-11-27,Desktop,6,Australia
S106694,2023-03-16,Desktop,6,Australia
S106695,2022-02-01,Mobile,1,UK
S106696,2022-04-21,Desktop,2,Singapore
S106697,2023-09-02,Desktop,3,UK
S106698,2022-03-05,Mobile,6,Australia
S106699,2025-06-08,Desktop,1,Canada
S106700,2022-07-11,Desktop,6,India
S106701,2024-11-04,Desktop,2,Germany
S106702,2022-10-30,Mobile,3,Australia
S106703,2025-10-29,Desktop,1,Germany
S106704,2024-04-25,Tablet,7,USA
S106705,2024-11-25,Tablet,2,USA
S106706,2026-07-12,Mobile,3,India
S106707,2024-01-29,Mobile,5,USA
S106708,2026-05-22,Tablet,4,India
