seller_id,fraud_flag,risk_score,fraud_reason
S106541,False,30,None
S106542,True,89,Multiple Accounts
S106543,False,38,Document Mismatch
S106544,False,51,Document Mismatch
S106545,False,14,Fake Address
S106546,False,8,Multiple Accounts
S106547,True,91,Document Mismatch
S106548,False,56,Fake Address
S106549,True,94,Multiple Accounts
S106550,False,81,Multiple Accounts
S106551,True,99,None
S106552,False,6,Multiple Accounts
S106553,False,61,Fake Address
S106554,False,22,Multiple Accounts
S106555,False,77,Document Mismatch
S106556,False,17,Document Mismatch
S106557,False,23,Multiple Accounts
S106558,False,16,Fake Address
S106559,False,11,None
S106560,False,45,Fake Address
S106561,False,52,Document Mismatch
S106562,False,31,Fake Address
S106563,False,14,None
S106564,False,57,Fake Address
S106565,False,11,None
S106566,False,17,None
S106567,False,56,None
S106568,False,85,Document Mismatch
S106569,False,42,Fake Address
S106570,False,47,Fake Address
S106571,False,39,Multiple Accounts
S106572,False,79,None
S106573,False,20,Multiple Accounts
S106574,False,34,Fake Address
S106575,False,14,Fake Address
S106576,True,95,Document Mismatch
S106577,False,57,Multiple Accounts
S106578,False,82,Multiple Accounts
S106579,False,6,None
S106580,False,49,Fake Address
S106581,False,59,Fake Address
S106582,True,90,Document Mismatch
S106583,False,38,Document Mismatch
S106584,False,48,Multiple Accounts
S106585,False,57,Fake Address
S106586,False,38,Fake Address
S106587,True,96,Multiple Accounts
S106588,False,55,Multiple Accounts
S106589,False,80,Multiple Accounts
S106590,False,39,Multiple Accounts
S106591,False,51,Fake Address
S106592,False,21,Multiple Accounts
S106593,False,80,Multiple Accounts
S106594,True,95,Multiple Accounts
S106595,False,6,Multiple Accounts
S106596,False,10,Document Mismatch
S106597,False,18,Fake Address
S106598,False,81,None
S106599,False,49,Fake Address
S106600,False,27,Document Mismatch
S106601,False,57,Multiple Accounts
S106602,False,65,Document Mismatch
S106603,False,10,Multiple Accounts
S106604,False,50,Multiple Accounts
S106605,False,72,None
S106606,False,84,Fake Address
S106607,False,47,None
S106608,False,27,Multiple Accounts
S106609,False,30,None
S106610,False,70,Fake Address
S106611,False,55,Document Mismatch
S106612,False,40,Document Mismatch
S106613,False,53,Document Mismatch
S106614,False,2,Fake Address
S106615,False,60,Multiple Accounts
S106616,False,37,Document Mismatch
S106617,False,30,Fake Address
S106618,False,45,Multiple Accounts
S106619,False,32,Multiple Accounts
S106620,False,58,Fake Address
S106621,False,49,Document Mismatch
S106622,False,79,Multiple Accounts
S106623,False,74,Document Mismatch
S106624,False,56,Multiple Accounts
S106625,False,68,Document Mismatch
S106626,False,78,Multiple Accounts
S106627,False,42,Fake Address
S106628,False,52,None
S106629,False,77,None
S106630,False,43,Document Mismatch
S106631,False,50,Fake Address
S106632,False,44,Document Mismatch
S106633,False,39,Document Mismatch
S106634,False,59,Document Mismatch
S106635,True,94,None
S106636,False,74,Document Mismatch
S106637,True,99,Fake Address
S106638,False,43,Fake Address
S106639,False,17,Multiple Accounts
S106640,False,24,Fake Address
S106641,True,94,Multiple Accounts
S106642,False,74,Multiple Accounts
S106643,False,66,Fake Address
S106644,False,75,Document Mismatch
S106645,False,63,Document Mismatch
S106646,False,24,Fake Address
S106647,False,76,None
S106648,False,77,Fake Address
S106649,False,46,Document Mismatch
S106650,False,27,Multiple Accounts
S106651,False,78,Multiple Accounts
S106652,False,33,Multiple Accounts
S106653,False,60,Fake Address
S106654,False,11,Document Mismatch
S106655,False,72,Multiple Accounts
S106656,False,23,None
S106657,False,12,None
S106658,True,94,Document Mismatch
S106659,False,84,None
S106660,False,67,Fake Address
S106661,False,70,Fake Address
S106662,False,72,Multiple Accounts
S106663,False,42,Fake Address
S106664,False,74,Fake Address
S106665,False,65,None
S106666,True,98,Fake Address
S106667,True,96,Document Mismatch
S106668,False,10,Fake Address
S106669,False,7,None
S106670,False,50,None
S106671,True,95,None
S106672,False,27,Multiple Accounts
S106673,True,87,None
S106674,False,67,Document Mismatch
S106675,False,44,None
S106676,False,13,Multiple Accounts
S106677,True,87,Multiple Accounts
S106678,False,85,Multiple Accounts
S106679,False,82,Fake Address
S106680,False,18,None
S106681,False,18,Fake Address
S106682,False,54,Multiple Accounts
S106683,False,84,Multiple Accounts
S106684,False,74,None
S106685,False,56,Document Mismatch
S106686,False,68,Fake Address
S106687,False,21,Fake Address
S106688,False,35,Fake Address
S106689,False,50,Document Mismatch
S106690,False,47,Multiple Accounts
S106691,False,2,Document Mismatch
S106692,False,62,Document Mismatch
S106693,False,35,Fake Address
S106694,False,17,Multiple Accounts
S106695,False,43,Fake Address
S106696,False,55,Multiple Accounts
S106697,False,69,Document Mismatch
S106698,False,24,Document Mismatch
S106699,False,76,Fake Address
S106700,False,68,Fake Address
S106701,False,54,None
S106702,True,93,Multiple Accounts
S106703,False,39,Fake Address
S106704,False,62,Multiple Accounts
S106705,False,64,Multiple Accounts
S106706,False,46,Document Mismatch
S106707,False,3,Fake Address
S106708,False,67,None
S106709,False,45,Document Mismatch
S106710,False,37,None
S106711,True,89,Multiple Accounts
S106712,True,98,Fake Address
S106713,False,47,Fake Address
S106714,False,24,Fake Address
S106715,False,62,None
S106716,False,37,Multiple Accounts
S106717,False,62,Fake Address
S106718,False,76,Fake Address
S106719,False,44,Fake Address
S106720,True,96,Multiple Accounts
S106721,False,15,Document Mismatch
S106722,False,48,None
S106723,False,63,Multiple Accounts
S106724,False,7,Document Mismatch
S106725,False,77,None
S106726,False,60,None
S106727,False,79,Multiple Accounts
S106728,False,27,Multiple Accounts
S106729,False,78,Multiple Accounts
S106730,False,14,Multiple Accounts
S106731,False,82,None
S106732,False,78,Document Mismatch
S106733,False,6,Fake Address
S106734,False,9,None
S106735,True,88,Document Mismatch
S106736,False,60,None
S106737,False,27,Fake Address
S106738,False,2,None
S106739,False,73,Fake Address
S106740,False,29,Document Mismatch
S106741,False,9,Multiple Accounts
S106742,True,87,Multiple Accounts
S106743,False,42,Fake Address
S106744,False,50,None
S106745,False,12,Document Mismatch
S106746,False,30,Multiple Accounts
S106747,False,7,Multiple Accounts
S106748,False,27,None
S106749,False,63,Document Mismatch
S106750,False,20,None
S106751,False,27,Multiple Accounts
S106752,False,69,Multiple Accounts
S106753,False,31,None
S106754,False,50,Fake Address
S106755,False,28,None
S106756,False,71,Multiple Accounts
S106757,False,20,Fake Address
S106758,False,76,Document Mismatch
S106759,False,84,Document Mismatch
S106760,False,29,Fake Address
S106761,False,78,Document Mismatch
S106762,True,97,Multiple Accounts
S106763,False,15,Fake Address
S106764,False,7,Document Mismatch
S106765,False,5,Document Mismatch
S106766,False,70,Multiple Accounts
S106767,False,28,Multiple Accounts
S106768,False,60,Fake Address
S106769,False,72,Document Mismatch
S106770,False,77,Fake Address
S106771,False,51,Multiple Accounts
S106772,False,68,Multiple Accounts
S106773,True,98,Fake Address
S106774,False,27,None
S106775,False,9,Fake Address
S106776,False,53,None
S106777,False,51,Document Mismatch
S106778,False,39,Document Mismatch
S106779,False,20,Fake Address
S106780,False,80,Fake Address
S106781,False,14,Multiple Accounts
S106782,False,79,Document Mismatch
S106783,False,76,Fake Address
S106784,True,95,Multiple Accounts
S106785,False,2,Document Mismatch
S106786,True,90,None
S106787,True,90,None
S106788,False,85,Document Mismatch
S106789,False,59,None
S106790,False,27,Document Mismatch
S106791,False,37,Fake Address
S106792,False,58,Fake Address
S106793,True,96,Fake Address
S106794,False,30,Document Mismatch
S106795,False,31,None
S106796,False,78,Fake Address
S106797,False,37,Multiple Accounts
S106798,False,17,Multiple Accounts
S106799,False,71,Multiple Accounts
S106800,False,37,Fake Address
S106801,False,77,Multiple Accounts
S106802,False,60,Multiple Accounts
S106803,False,22,Multiple Accounts
S106804,True,96,Multiple Accounts
S106805,False,26,Document Mismatch
S106806,False,12,Multiple Accounts
S106807,True,95,Multiple Accounts
S106808,False,14,Fake Address
S106809,False,60,None
S106810,False,9,None
S106811,False,82,Document Mismatch
S106812,False,46,Multiple Accounts
S106813,False,34,Multiple Accounts
S106814,False,80,Document Mismatch
S106815,False,80,Fake Address
S106816,True,91,Fake Address
S106817,False,25,Multiple Accounts
S106818,False,69,None
S106819,True,93,Multiple Accounts
S106820,False,9,Document Mismatch
S106821,False,4,Fake Address
S106822,True,88,Multiple Accounts
S106823,False,61,Multiple Accounts
S106824,False,62,Multiple Accounts
S106825,False,73,None
S106826,False,1,None
S106827,False,29,Document Mismatch
S106828,False,25,Document Mismatch
S106829,False,53,None
S106830,False,57,Fake Address
S106831,False,77,Multiple Accounts
S106832,False,8,None
S106833,True,92,Document Mismatch
S106834,False,67,Fake Address
S106835,False,17,None
S106836,False,6,Document Mismatch
S106837,False,30,Document Mismatch
S106838,True,97,Multiple Accounts
S106839,False,57,None
S106840,False,47,Document Mismatch
S106841,False,24,Fake Address
S106842,False,72,None
S106843,False,35,Fake Address
S106844,False,20,Document Mismatch
S106845,True,96,Fake Address
S106846,False,14,None
S106847,False,59,Multiple Accounts
S106848,False,66,Multiple Accounts
S106849,False,46,Document Mismatch
S106850,False,60,None
S106851,False,5,Fake Address
S106852,False,71,Document Mismatch
S106853,False,78,None
S106854,False,45,Document Mismatch
S106855,True,92,Fake Address
S106856,False,59,Multiple Accounts
S106857,False,27,Document Mismatch
S106858,False,26,Multiple Accounts
S106859,False,84,None
S106860,False,27,Document Mismatch
S106861,False,48,Multiple Accounts
S106862,False,37,Multiple Accounts
S106863,False,78,Document Mismatch
S106864,False,2,None
S106865,False,61,Document Mismatch
S106866,False,81,Multiple Accounts
S106867,False,77,None
S106868,False,38,Fake Address
S106869,False,26,Document Mismatch
S106870,False,29,Multiple Accounts
S106871,True,92,Fake Address
S106872,False,45,None
S106873,True,86,Document Mismatch
S106874,False,75,None
S106875,False,84,Multiple Accounts
S106876,False,68,Multiple Accounts
S106877,False,70,Document Mismatch
S106878,False,19,Multiple Accounts
S106879,True,90,None
S106880,False,77,Document Mismatch
S106881,False,59,Document Mismatch
S106882,False,76,Multiple Accounts
S106883,False,77,Fake Address
S106884,False,36,Multiple Accounts
S106885,False,7,Fake Address
S106886,False,75,Fake Address
S106887,False,3,Fake Address
S106888,False,29,Fake Address
S106889,False,25,Document Mismatch
S106890,False,4,None
S106891,False,53,Document Mismatch
S106892,True,94,Multiple Accounts
S106893,True,94,None
S106894,False,31,Multiple Accounts
S106895,False,81,None
S106896,False,74,Document Mismatch
S106897,False,17,None
S106898,False,11,Document Mismatch
S106899,False,37,None
S106900,False,4,None
S106901,False,59,Document Mismatch
S106902,False,29,Fake Address
S106903,False,59,Multiple Accounts
S106904,False,48,Fake Address
S106905,False,36,None
S106906,False,16,Fake Address
S106907,False,27,Document Mismatch
S106908,False,45,None
S106909,False,65,Multiple Accounts
S106910,True,86,Fake Address
S106911,False,31,Document Mismatch
S106912,False,36,Fake Address
S106913,False,59,None
S106914,False,6,None
S106915,False,80,Fake Address
S106916,False,65,None
S106917,False,4,Fake Address
S106918,False,52,None
S106919,False,37,None
S106920,False,21,Multiple Accounts
S106921,False,71,Document Mismatch
S106922,True,93,Document Mismatch
S106923,False,85,Document Mismatch
S106924,True,92,Fake Address
S106925,False,34,Multiple Accounts
S106926,True,98,None
S106927,False,85,Fake Address
S106928,False,33,None
S106929,True,100,Document Mismatch
S106930,False,70,None
S106931,False,50,Document Mismatch
S106932,False,80,Multiple Accounts
S106933,False,50,Fake Address
S106934,False,80,None
S106935,False,57,Document Mismatch
S106936,False,24,Document Mismatch
S106937,False,65,Document Mismatch
S106938,False,50,Fake Address
S106939,True,98,Fake Address
S106940,False,24,Multiple Accounts
S106941,False,27,Document Mismatch
S106942,False,26,Multiple Accounts
S106943,False,71,Document Mismatch
S106944,False,19,Document Mismatch
S106945,False,49,Fake Address
S106946,False,40,Multiple Accounts
S106947,True,87,Fake Address
S106948,True,94,Fake Address
S106949,False,82,None
S106950,False,73,Multiple Accounts
S106951,False,82,None
S106952,False,40,Document Mismatch
S106953,False,22,Multiple Accounts
S106954,False,44,Fake Address
S106955,False,54,Multiple Accounts
S106956,False,10,Document Mismatch
S106957,False,61,Multiple Accounts
S106958,False,30,None
S106959,True,87,Document Mismatch
S106960,False,9,None
S106961,False,21,None
S106962,False,19,Document Mismatch
S106963,False,67,Document Mismatch
S106964,False,18,Multiple Accounts
S106965,True,89,Fake Address
S106966,False,63,Fake Address
S106967,False,49,None
S106968,False,26,Fake Address
S106969,False,18,Multiple Accounts
S106970,False,83,None
S106971,True,90,Document Mismatch
S106972,True,93,Document Mismatch
S106973,False,31,None
S106974,True,88,Document Mismatch
S106975,False,37,None
S106976,True,98,Fake Address
S106977,False,34,Fake Address
S106978,False,46,Document Mismatch
S106979,False,69,None
S106980,True,89,Multiple Accounts
S106981,True,89,None
S106982,False,67,Multiple Accounts
S106983,False,44,None
S106984,False,45,Document Mismatch
S106985,False,30,Multiple Accounts
S106986,False,15,Multiple Accounts
S106987,False,48,Fake Address
S106988,False,73,None
S106989,False,63,Fake Address
S106990,False,35,Document Mismatch
S106991,True,98,Document Mismatch
S106992,True,99,Document Mismatch
S106993,False,1,Document Mismatch
S106994,False,36,None
S106995,False,37,Document Mismatch
S106996,False,11,Multiple Accounts
S106997,False,46,Document Mismatch
S106998,False,66,Fake Address
S106999,False,26,Multiple Accounts
S107000,False,7,None
S107001,False,36,Multiple Accounts
S107002,False,58,Fake Address
S107003,False,35,Document Mismatch
S107004,True,97,Fake Address
S107005,False,13,Document Mismatch
S107006,False,76,Fake Address
S107007,False,36,None
S107008,False,83,Document Mismatch
S107009,False,12,Document Mismatch
S107010,False,67,None
S107011,False,25,Fake Address
S107012,False,67,Document Mismatch
S107013,True,91,Document Mismatch
S107014,False,35,Fake Address
S107015,False,40,Document Mismatch
S107016,False,42,None
S107017,False,66,Multiple Accounts
S107018,False,72,Multiple Accounts
S107019,False,11,Document Mismatch
S107020,False,21,Document Mismatch
S107021,True,92,Fake Address
S107022,False,22,Multiple Accounts
S107023,False,20,None
S107024,False,37,Document Mismatch
S107025,False,44,None
S107026,False,23,Fake Address
S107027,False,8,Fake Address
S107028,False,17,None
S107029,False,6,None
S107030,False,75,Fake Address
S107031,False,64,None
S107032,False,49,None
S107033,False,54,Document Mismatch
S107034,False,82,Fake Address
S107035,False,13,Multiple Accounts
S107036,False,67,None
S107037,False,44,Fake Address
S107038,False,23,None
S107039,False,56,Multiple Accounts
S107040,True,91,Fake Address
S107041,False,17,Multiple Accounts
S107042,False,59,Multiple Accounts
