seller_id,seller_name,country,business_type,industry,registration_date,annual_revenue
S106294,"Bonilla, Williamson and Benson",Australia,Sole Proprietor,Beauty,2023-06-25,9437962.0
S106295,George Ltd,Germany,Partnership,Sports,2022-01-15,6328962.0
S106296,Snyder and Sons,Australia,Partnership,Electronics,2026-05-01,3166123.0
S106297,Thomas Group,USA,Partnership,Home,2024-08-28,1538175.0
S106298,Goodman-Wright,Canada,LLP,Fashion,2022-01-13,1732110.0
S106299,"Gibson, Martin and Ward",Canada,Private Limited,Fashion,2022-02-22,6087796.0
S106300,Hernandez-Rodriguez,Germany,Partnership,Fashion,2023-03-21,3231861.0
S106301,Bennett LLC,Singapore,Private Limited,Automotive,2025-12-17,8087259.0
S106302,"Cochran, Garza and Lucas",USA,Private Limited,Fashion,2025-03-04,6842633.0
S106303,Stout Ltd,UK,LLP,Electronics,2023-01-17,9456498.0
S106304,"Smith, Ryan and Gonzalez",USA,LLP,Fashion,2026-04-12,2799208.0
S106305,Phillips-Ramos,Singapore,Partnership,Home,2024-07-31,6359274.0
S106306,Torres PLC,Canada,Sole Proprietor,Automotive,2023-01-18,4383341.0
S106307,Romero-Carpenter,USA,Partnership,Beauty,2023-04-30,2725188.0
S106308,Smith-Marshall,USA,Sole Proprietor,Home,2023-11-24,2410409.0
S106309,Smith LLC,India,Private Limited,Fashion,2025-11-05,3109508.0
S106310,"Vega, Cannon and Cohen",India,Sole Proprietor,Electronics,2023-05-30,52231.0
S106311,Salazar LLC,India,Partnership,Sports,2023-01-22,3874419.0
S106312,French Group,Singapore,Private Limited,Sports,2023-07-26,4971346.0
S106313,Scott-Miles,USA,Private Limited,Books,2024-10-10,1234506.0
S106314,Sanders Ltd,Canada,Sole Proprietor,Sports,2022-11-02,202551.0
S106315,"Clark, Meza and Harper",Singapore,Partnership,Books,2023-10-20,1461026.0
S106316,Gutierrez-Adams,UK,LLP,Automotive,2023-12-02,2177983.0
S106317,Morse-Wells,INDIA,Individual,Beauty,2023-10-25,7371870.0
S106318,Moore LLC,Canada,Sole Proprietor,Sports,2022-05-23,3434627.0
S106319,"Hernandez, Barnes and Blackwell",Canada,Private Limited,Electronics,2022-03-02,113420.0
S106320,Daniels-Thomas,Australia,Partnership,Home,2023-08-06,4174760.0
S106321,"Anderson, Valdez and Armstrong",USA,Private Limited,Fashion,2026-05-04,7306078.0
S106322,Hernandez LLC,Australia,Private Limited,Fashion,2024-10-06,7589686.0
S106323,Jones Group,Germany,Partnership,Fashion,2023-02-22,
S106324,Williams PLC,Germany,Sole Proprietor,Automotive,2022-03-11,6734475.0
S106325,Stewart-Ortega,Germany,LLP,Automotive,2024-09-06,524411.0
S106326,"Morales, Graham and Ford",Singapore,Partnership,Electronics,2023-03-01,9420271.0
S106327,"Burnett, Brewer and Jackson",UK,Individual,Fashion,2024-02-15,629706.0
S106328,"Sharp, Beck and Finley",UK,Sole Proprietor,Books,2022-12-14,8496042.0
S106329,Reynolds Inc,Singapore,LLP,Fashion,2025-07-14,4876200.0
S106330,Alvarado-Hanson,India,Individual,Automotive,2024-08-26,5041409.0
S106331,Lucas PLC,Australia,Individual,Fashion,2024-10-12,4584019.0
S106332,Davis-Harris,India,Partnership,Beauty,2026-05-20,6204283.0
S106333,Walker PLC,Canada,Private Limited,Beauty,2024-07-17,7100591.0
S106334,Williams PLC,USA,LLP,Sports,2022-01-05,7259168.0
S106335,"York, Walker and Foley",Singapore,Private Limited,Electronics,2022-03-23,4162267.0
S106336,Fuentes Inc,Australia,Partnership,Fashion,2026-07-07,8578809.0
S106337,Jefferson Inc,Australia,LLP,Automotive,2026-06-14,6820277.0
S106338,Casey LLC,Singapore,LLP,Beauty,2026-02-01,1240742.0
S106339,"Phillips, Bates and Stephenson",UK,Sole Proprietor,Beauty,2023-07-02,5335851.0
S106340,"Watson, Hernandez and Graham",Canada,Partnership,Automotive,2025-04-15,3554186.0
S106341,Nichols-Esparza,India,Sole Proprietor,Fashion,2025-04-17,9625309.0
S106342,English-Garcia,Australia,Partnership,Automotive,2025-03-22,9137940.0
S106343,"Rodriguez, Murphy and Hawkins",Australia,LLP,Home,2025-05-10,1348335.0
S106344,Price LLC,UK,Sole Proprietor,Automotive,2024-11-02,7218054.0
S106345,Hood Ltd,India,Sole Proprietor,Automotive,2025-06-24,5334723.0
S106346,Williams Group,Singapore,LLP,Electronics,2023-08-01,3531895.0
S106347,Hudson PLC,USA,Partnership,Home,2024-06-12,5026103.0
S106348,Ramos-Warren,USA,Private Limited,Fashion,2026-03-07,3781785.0
S106349,Decker PLC,Canada,LLP,Beauty,2022-07-27,2243827.0
S106350,Parsons-Moyer,India,Private Limited,Automotive,2025-01-27,9876815.0
S106351,"Morales, Bautista and Ross",Australia,Sole Proprietor,Home,2025-08-26,1302080.0
S106352,Hampton-Wilson,Australia,Individual,Books,2025-06-15,4887150.0
S106353,Ramsey-Robinson,Canada,LLP,Fashion,2023-05-31,323194.0
S106354,"White, Bishop and Espinoza",India,Individual,Fashion,2025-11-03,7606961.0
S106355,Stokes-White,Germany,Private Limited,Fashion,2023-01-31,9975038.0
S106356,White LLC,Canada,LLP,Beauty,2023-09-07,2946166.0
S106357,"Brown, Mitchell and Carr",Singapore,Private Limited,Books,2024-03-25,7785892.0
S106358,"Robinson, Kaufman and Campbell",Australia,Sole Proprietor,Automotive,2024-10-03,1127331.0
S106359,Pace-Stark,Singapore,Sole Proprietor,Home,2024-10-23,8880779.0
S106360,"Barton, Graves and Rodriguez",USA,Private Limited,Fashion,2024-07-11,8872459.0
S106361,Huffman-Griffin,Australia,Sole Proprietor,Automotive,2024-09-16,1019866.0
S106362,Chapman-Wheeler,UK,Sole Proprietor,Home,2023-08-18,1180659.0
S106363,"Ramirez, Vazquez and Davis",Germany,Sole Proprietor,Electronics,2024-02-27,1342432.0
S106364,Palmer and Sons,Australia,Private Limited,Automotive,2026-01-21,4335200.0
S106365,Moss Inc,Canada,LLP,Beauty,2023-09-19,7893996.0
S106366,Robinson Group,Australia,Sole Proprietor,Sports,2025-01-03,4596937.0
S106367,Ortiz-Mclaughlin,Germany,Individual,Home,2025-10-23,5495335.0
S106368,"Jackson, Smith and Smith",Canada,Partnership,Automotive,2024-06-27,4568767.0
S106369,Adkins PLC,Canada,Partnership,Fashion,2025-10-21,9136148.0
S106370,Lee-Foster,USA,Individual,Home,2025-06-25,7512069.0
S106371,Smith Ltd,USA,Private Limited,Beauty,2026-07-05,2052028.0
S106372,Nguyen and Sons,India,Sole Proprietor,Electronics,2025-03-21,2410703.0
S106373,Sanchez-Moreno,Germany,Individual,Beauty,2024-03-31,2271445.0
S106374,Pierce Inc,India,Individual,Beauty,2023-10-23,6028202.0
S106375,Tran-Martin,UK,Partnership,Automotive,2024-11-03,6867455.0
S106376,Kirby-Gilbert,UK,LLP,Beauty,2025-09-24,8820096.0
S106377,"Osborne, Saunders and Brown",Germany,LLP,Books,2026-03-20,6064194.0
S106378,Sanders-Terry,Germany,LLP,Electronics,2022-12-19,4324259.0
S106379,Carson Group,Germany,Partnership,Books,2022-01-12,164900.0
S106380,Hodge and Sons,India,Partnership,Sports,2024-07-03,5713627.0
S106381,"Haney, Clark and Wiggins",Canada,Partnership,Home,2024-12-23,2277887.0
S106382,"Orozco, Nunez and Andrade",UK,Individual,Books,2022-05-27,7007900.0
S106383,Lewis Group,Germany,LLP,Books,2023-10-28,1836964.0
S106384,Mccullough-Miller,USA,Private Limited,Books,2023-09-12,4412279.0
S106385,Reid-Ware,India,Sole Proprietor,Sports,2025-06-06,7974037.0
S106386,"Gentry, Brady and Tate",INDIA,Individual,Fashion,2026-06-30,
S106387,Sanders Inc,USA,Sole Proprietor,Beauty,2024-12-30,7193748.0
S106388,Hamilton LLC,India,Sole Proprietor,Home,2023-04-23,5389808.0
S106389,Smith Inc,Singapore,Partnership,Home,2022-03-27,1115738.0
S106390,Moore PLC,Germany,Individual,Fashion,2024-04-16,3304542.0
S106391,Harris and Sons,India,Sole Proprietor,Books,2026-07-17,4542622.0
S106392,"Lynch, Garcia and Fernandez",USA,Private Limited,Sports,2025-08-09,6948996.0
S106393,"Simon, Walker and Hurst",India,Private Limited,Electronics,2026-06-21,5633198.0
S106394,Mclaughlin-Chandler,Australia,Individual,Sports,2025-06-06,9020343.0
S106395,Rice LLC,USA,Individual,Sports,2026-05-11,4713680.0
S106396,"Pace, Doyle and Graves",Australia,Individual,Fashion,2023-07-06,9753713.0
S106397,Cisneros-Olson,India,Sole Proprietor,Home,2024-06-06,1160878.0
S106398,Davis-Williams,Singapore,Sole Proprietor,Beauty,2025-05-06,8183442.0
S106399,"Cummings, Petersen and Jackson",Singapore,Sole Proprietor,Beauty,2022-10-04,4625750.0
S106400,"Nolan, Medina and Garcia",UK,Private Limited,Sports,2023-07-05,1887371.0
S106401,"Li, Wright and Jones",USA,LLP,Beauty,2025-06-02,4584911.0
S106402,Mcdonald Group,Canada,Individual,Books,2023-10-13,758625.0
S106403,Wilson-Hull,Germany,Private Limited,Books,2026-03-24,6385761.0
S106404,"Rodriguez, Booker and Barnes",Singapore,Partnership,Books,2024-11-09,287577.0
S106405,"Day, Weaver and Evans",Canada,LLP,Beauty,2025-08-04,3787494.0
S106406,"Jimenez, Navarro and Smith",Canada,LLP,Automotive,2022-02-08,5700270.0
S106407,"Short, Hernandez and Myers",Canada,Sole Proprietor,Electronics,2022-10-15,7301052.0
S106408,Dominguez-Short,India,Private Limited,Automotive,2025-06-17,4260656.0
S106409,"Cruz, Jackson and Kane",UK,Private Limited,Automotive,2026-07-15,793148.0
S106410,"Gallegos, Taylor and West",Singapore,Private Limited,Electronics,2023-12-26,8949410.0
S106411,Jensen-Watkins,Canada,Private Limited,Books,2024-12-02,4753772.0
S106412,Cooper and Sons,Canada,Individual,Beauty,2023-01-27,5287492.0
S106413,"Nelson, Graham and Fields",USA,Individual,Fashion,2022-07-17,9504319.0
S106414,Rojas-Tanner,Australia,Partnership,Automotive,2024-07-30,7954836.0
S106415,"Hensley, Johnson and Adams",UK,Sole Proprietor,Beauty,2024-07-31,6132985.0
S106416,Thomas-Williamson,Canada,LLP,Electronics,2025-09-06,5230176.0
S106417,Garza-Shea,India,Sole Proprietor,Beauty,2026-02-20,4534630.0
S106418,Duran PLC,Australia,Sole Proprietor,Automotive,2022-11-22,3430048.0
S106419,"Sanders, Smith and Smith",India,Sole Proprietor,Sports,2026-03-26,2216549.0
S106420,"Ellis, Parks and Jimenez",Singapore,Sole Proprietor,Books,2026-05-31,8774147.0
S106421,"Bell, Williamson and Duncan",Singapore,Partnership,Automotive,2024-11-19,4688123.0
S106422,Hill-Mckay,India,Sole Proprietor,Beauty,2022-11-22,4155260.0
S106423,Lang PLC,Australia,Private Limited,Fashion,2024-05-29,572240.0
S106424,Rodriguez-Murray,Australia,LLP,Automotive,2025-01-28,6370713.0
S106425,Combs-Stone,Australia,Sole Proprietor,Home,2023-07-28,
S106426,"Cooper, Ross and Perkins",Germany,Partnership,Home,2024-09-11,4957932.0
S106427,"Rodriguez, James and Frank",Canada,Private Limited,Electronics,2024-06-27,3279107.0
S106428,"Johnson, Roberts and Smith",Australia,Individual,Beauty,2024-04-05,3099985.0
S106429,"Jackson, Bowman and Drake",Singapore,Sole Proprietor,Fashion,2025-09-07,1500419.0
S106430,Murphy and Sons,UK,Individual,Home,2024-12-20,1565453.0
S106431,Houston Inc,Germany,Sole Proprietor,Sports,2022-11-03,4997618.0
S106432,Ross Group,Singapore,Private Limited,Beauty,2024-01-11,5752336.0
S106433,Sanders LLC,Canada,LLP,Beauty,2025-06-29,9256654.0
S106434,"Guzman, Brown and Larsen",Canada,Individual,Beauty,2022-11-09,4002151.0
S106435,Nelson LLC,USA,Partnership,Automotive,2022-10-23,3742054.0
S106436,Meyer-Carrillo,Australia,Partnership,Electronics,2024-07-11,8482009.0
S106437,Hawkins PLC,Canada,Individual,Fashion,2022-12-17,3875188.0
S106438,"Peters, Golden and Ballard",Germany,Sole Proprietor,Electronics,2022-03-15,7237582.0
S106439,Olson-Estrada,UK,LLP,Home,2026-06-26,9145815.0
S106440,"Arnold, Montgomery and Doyle",Australia,Partnership,Electronics,2025-10-06,9314197.0
S106441,Whitaker-Paul,UK,Partnership,Beauty,2025-04-04,5468382.0
S106442,Tran Group,Australia,LLP,Electronics,2025-07-08,7518713.0
S106443,Smith Group,Germany,Partnership,Books,2023-10-05,3447806.0
S106444,Herman-Williams,Canada,Sole Proprietor,Electronics,2025-01-20,9122898.0
S106445,Williams LLC,Canada,Individual,Home,2024-07-15,3575412.0
S106446,"Myers, Shelton and Garcia",Germany,Sole Proprietor,Electronics,2023-12-24,9834229.0
S106447,"Kelly, Harris and Pruitt",India,LLP,Beauty,2025-05-18,1024389.0
S106448,Hughes-Davis,Canada,Sole Proprietor,Books,2024-01-27,8605168.0
S106449,Saunders-Lee,Canada,Partnership,Fashion,2024-04-09,9276262.0
S106450,Irwin-Ortega,USA,Sole Proprietor,Books,2025-02-01,8635344.0
S106451,Reynolds-Hudson,Germany,Partnership,Fashion,2024-12-11,433428.0
S106452,"Juarez, Sloan and Gaines",Singapore,Private Limited,Electronics,2025-11-04,8086062.0
S106453,"Wilson, Kennedy and Perry",Germany,Individual,Fashion,2023-05-03,6746594.0
S106454,"Lara, Johnson and Welch",Australia,Individual,Fashion,2022-08-23,517368.0
S106455,Patterson Ltd,Australia,LLP,Automotive,2022-06-30,9230191.0
S106456,Williams LLC,Singapore,Sole Proprietor,Electronics,2022-11-13,9563896.0
S106457,Turner-Novak,Australia,Sole Proprietor,Sports,2025-08-11,6542221.0
S106458,Guzman Inc,Singapore,Individual,Sports,2026-04-20,2295044.0
S106459,Webb-Ortega,Singapore,Individual,Automotive,2024-09-27,
S106460,Hansen-Hickman,Germany,Partnership,Automotive,2026-04-07,664850.0
S106461,Martin-Case,Singapore,Individual,Electronics,2024-07-20,9883736.0
S106462,Thomas-Strickland,USA,Private Limited,Beauty,2026-05-16,2511797.0
S106463,Morris LLC,Canada,Sole Proprietor,Fashion,2024-03-04,9332485.0
S106464,"Harper, Brennan and Taylor",Canada,Private Limited,Fashion,2023-07-17,8629547.0
S106465,Tate-Lopez,Australia,Partnership,Automotive,2023-09-15,7668893.0
S106466,Martinez Inc,India,Private Limited,Automotive,2023-10-10,792202.0
S106467,Young-Frederick,Germany,Partnership,Books,2024-07-31,8623702.0
S106468,"Keller, Gonzales and Johnson",Canada,Partnership,Home,2024-11-28,3829679.0
S106469,Parker-Lester,USA,LLP,Books,2025-11-15,7534166.0
S106470,Weaver-Cohen,India,Partnership,Beauty,2023-04-29,1753916.0
S106471,Watson-Walker,Singapore,Private Limited,Home,2026-07-08,3707775.0
S106472,Nguyen-Davis,India,LLP,Books,2023-11-28,766522.0
S106473,Ferguson LLC,Australia,LLP,Beauty,2025-10-16,599194.0
S106474,Burns Inc,UK,Private Limited,Automotive,2022-07-11,8854642.0
S106475,Roberts Ltd,Germany,Sole Proprietor,Sports,2025-10-15,3785341.0
S106476,Robinson-Martin,Canada,LLP,Automotive,2023-07-28,4469244.0
S106477,"Brown, Figueroa and Foster",India,LLP,Books,2024-11-08,9065990.0
S106478,"Lopez, Davis and Melton",USA,Individual,Electronics,2023-09-30,1121919.0
S106479,"Maxwell, Young and Maxwell",UK,Partnership,Electronics,2025-08-27,1768032.0
S106480,Schultz Group,Singapore,Private Limited,Fashion,2025-08-20,5464076.0
S106481,Moore-Barton,Singapore,Individual,Fashion,2024-03-31,9038463.0
S106482,"Day, Dennis and Williamson",Germany,Individual,Books,2025-07-09,6652571.0
S106483,"Morris, Leonard and Spencer",Singapore,Sole Proprietor,Sports,2022-06-02,678717.0
S106484,White Ltd,Canada,Partnership,Home,2024-07-11,7539494.0
S106485,Jackson-Skinner,Canada,Individual,Home,2022-10-19,3944340.0
S106486,Marquez LLC,Australia,LLP,Home,2026-05-13,4529677.0
S106487,Sullivan PLC,UK,Partnership,Sports,2023-08-21,4469195.0
S106488,Burns-Mendez,Germany,Partnership,Sports,2026-07-18,4973181.0
S106489,Jones-Rogers,India,Private Limited,Home,2026-05-01,7151098.0
S106490,Rice Ltd,Australia,Partnership,Books,2026-07-26,413209.0
S106491,Cox PLC,INDIA,Partnership,Fashion,2022-10-03,5406931.0
S106492,Green Group,Germany,Private Limited,Home,2024-10-18,8539806.0
S106493,Adams-Hall,Australia,Private Limited,Home,2022-09-01,6007039.0
S106494,Fowler-Kelly,Canada,Partnership,Books,2024-07-16,2737155.0
S106495,Evans PLC,Canada,Private Limited,Automotive,2024-06-18,3967839.0
S106496,"Paul, Oconnor and Rodriguez",India,Sole Proprietor,Beauty,2025-02-19,3545991.0
S106497,Wilson-Carpenter,Australia,Individual,Fashion,2025-03-02,1538612.0
S106498,"Shaffer, Duncan and Gonzalez",UK,Sole Proprietor,Books,2025-12-15,5155303.0
S106499,Boone-Morrison,Australia,Private Limited,Home,2023-04-10,3852373.0
S106500,Cook Group,USA,LLP,Electronics,2024-02-09,6305356.0
S106501,"Ferguson, Walker and Martinez",India,Sole Proprietor,Books,2025-07-07,4316269.0
S106502,Fisher Inc,Canada,Private Limited,Sports,2024-06-05,6577363.0
S106503,"Harris, Petersen and Boyd",India,Partnership,Fashion,2023-09-07,4942856.0
S106504,"Baird, Simmons and Johnson",Singapore,Partnership,Home,2024-08-22,4321615.0
S106505,Hunter-Preston,Germany,Private Limited,Automotive,2022-09-08,5844463.0
S106506,"Jones, Bauer and Castillo",Australia,Sole Proprietor,Books,2025-01-20,4805257.0
S106507,Gonzalez-Mitchell,Australia,Individual,Automotive,2024-09-24,4541844.0
S106508,"Graham, Stewart and Brown",Australia,Sole Proprietor,Electronics,2024-05-19,1117735.0
S106509,Martinez Ltd,Germany,Individual,Books,2022-01-27,2760559.0
S106510,Ortiz-Decker,USA,Individual,Sports,2025-09-22,1627785.0
S106511,House Ltd,Germany,Sole Proprietor,Sports,2022-05-28,
S106512,Webb PLC,India,Private Limited,Home,2026-04-13,5080679.0
S106513,Garcia PLC,Singapore,LLP,Automotive,2024-09-09,6536138.0
S106514,Kelly Ltd,Australia,Individual,Automotive,2025-04-24,4330631.0
S106515,Lopez-Ramirez,Singapore,Sole Proprietor,Fashion,2025-11-22,8218044.0
S106516,Crawford-Moss,Singapore,Partnership,Books,2022-02-22,2205226.0
S106517,Newton-Mahoney,Canada,Private Limited,Sports,2024-04-09,4892164.0
S106518,"Lamb, Chapman and Brown",Australia,Private Limited,Fashion,2026-04-28,531032.0
S106519,Walker-Cervantes,Singapore,Private Limited,Beauty,2025-07-23,5886472.0
S106520,Matthews PLC,Australia,Individual,Sports,2026-01-26,9867062.0
S106521,Oneal-Soto,Germany,Private Limited,Electronics,2025-02-16,3214310.0
S106522,Green-Escobar,Germany,Partnership,Beauty,2024-07-30,2115514.0
S106523,Lynch PLC,Canada,Partnership,Beauty,2024-04-27,7356601.0
S106524,"Tyler, Norris and Rodriguez",India,Individual,Fashion,2023-10-04,6662845.0
S106525,"Larson, Peterson and Perez",USA,LLP,Fashion,2026-07-20,588072.0
S106526,Schmidt and Sons,USA,Private Limited,Fashion,2025-10-24,3744011.0
S106527,"Fletcher, Martin and Padilla",UK,Sole Proprietor,Sports,2025-01-19,714676.0
S106528,"Wheeler, Alvarado and Roberts",India,Private Limited,Automotive,2024-06-15,7153082.0
S106529,Jackson-Phillips,Canada,Private Limited,Beauty,2024-09-26,6057642.0
S106530,Fitzgerald-Robertson,Canada,Individual,Electronics,2024-08-29,7638997.0
S106531,"Evans, Potter and Santana",Canada,Individual,Books,2022-11-03,5157472.0
S106532,"Gilbert, Ellis and Wood",UK,Partnership,Electronics,2023-07-16,4978570.0
S106533,Hoffman LLC,India,Sole Proprietor,Fashion,2023-03-09,4165673.0
S106534,Murphy-Mckinney,Singapore,LLP,Electronics,2024-07-26,5151036.0
S106535,Webster-Martinez,Singapore,Partnership,Books,2024-06-08,5203455.0
S106536,"Harmon, Kirby and Williams",USA,Partnership,Home,2022-04-18,1896226.0
S106537,Jones Ltd,Canada,Partnership,Fashion,2024-09-29,2201521.0
S106538,"Ford, Ryan and Guerrero",Germany,Private Limited,Electronics,2025-03-08,9857230.0
S106539,"Singleton, Roberson and Wilkins",Singapore,LLP,Automotive,2025-08-09,6448699.0
S106540,Rice-Lopez,Canada,LLP,Books,2025-04-08,2699973.0
S106541,"Solomon, Hayes and Miller",INDIA,Private Limited,Beauty,2025-11-04,7409688.0
S106542,Howe PLC,Germany,LLP,Home,2022-07-09,5060189.0
S106543,"Evans, Sheppard and Schaefer",Canada,Individual,Electronics,2023-03-20,9236752.0
S106544,Tyler and Sons,UK,Individual,Fashion,2026-03-02,5662357.0
S106545,Crawford-Russo,UK,Individual,Automotive,2026-01-18,3544463.0
S106546,"Cooley, Hendrix and Garcia",Singapore,LLP,Home,2023-08-14,4341913.0
S106547,Barber Ltd,Canada,Partnership,Beauty,2022-10-16,3079427.0
S106548,Clark PLC,INDIA,Sole Proprietor,Fashion,2025-03-18,63314.0
S106549,Walton-Sweeney,UK,Partnership,Home,2023-05-09,3966224.0
S106550,Rowe PLC,India,LLP,Books,2023-07-20,6391293.0
S106551,Lynch Group,Australia,Individual,Books,2025-11-07,8140002.0
S106552,"Miller, Landry and Rogers",UK,Sole Proprietor,Home,2023-02-10,2546733.0
S106553,Clay Inc,UK,Individual,Electronics,2023-06-18,9921046.0
S106554,"Norton, Douglas and Delacruz",Germany,Sole Proprietor,Sports,2024-08-13,9942608.0
S106555,"Berry, Singleton and Whitaker",Singapore,LLP,Fashion,2022-05-11,2298366.0
S106556,Mcdonald-Williams,Singapore,Individual,Books,2022-01-29,9833849.0
S106557,Hernandez-Hensley,UK,LLP,Fashion,2024-06-21,8363900.0
S106558,Richards-Walker,Australia,Partnership,Beauty,2022-07-14,8670683.0
S106559,Davis-Calderon,USA,Individual,Automotive,2024-12-18,6324275.0
S106560,Garner-Ryan,Canada,Individual,Electronics,2022-07-24,9041137.0
S106561,Webster Group,Germany,Private Limited,Electronics,2023-10-02,3508294.0
S106562,"Smith, Huff and Flores",Canada,Individual,Books,2022-07-08,1139225.0
